TrkNo,TrkDate,PerNo,PerDate,BlockNo,LotNo,Qual,PropHouseNo,PropStreet,PropCity,OwnerHouseNo,OwnerStreet,OwnerCity,OwnerState,OwnerZip,CO_Date,Latitude,Longitude
10200,1996-03-28T00:00:00,19961976,1996-10-09T00:00:00,2804,789101137,,84,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-05-15T00:00:00,40.7218628,-74.18523
10201,1996-03-28T00:00:00,19961977,1996-10-09T00:00:00,2804,789101137,,90,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-05-15T00:00:00,40.7219124,-74.18552
10202,1996-03-28T00:00:00,19961978,1996-10-09T00:00:00,2804,789101137,,92,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-05-15T00:00:00,40.7218857,-74.185585
10209,1996-09-19T00:00:00,19961983,1996-10-10T00:00:00,361,21-24,,584-594,SPRINGFIELD AVE.,NEWARK,300,INTERPLACE PKWY.,PARSIPPANY,NJ,,1996-12-31T00:00:00,40.73111,-74.20751
10239,1996-08-15T00:00:00,19962542,1996-10-15T00:00:00,2813,11-14,,77,MURRAY STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-06-09T00:00:00,40.7220345,-74.1812
10240,1996-08-15T00:00:00,19962543,1996-10-15T00:00:00,2813,11-14,,75,MURRAY STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-06-09T00:00:00,40.72219,-74.18115
10241,1996-08-15T00:00:00,19962545,1996-10-15T00:00:00,2813,11-14,,73,MURRAY STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-06-09T00:00:00,40.7222023,-74.18119
10244,1996-08-15T00:00:00,19962547,1996-10-15T00:00:00,2813,11-14,,71,MURRAY STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-06-09T00:00:00,40.7222137,-74.18123
10247,1996-09-26T00:00:00,19962550,1996-10-16T00:00:00,1983,37,,136-144,VAN BUREUN STREET,NEWARK,5,WASHINGTON STREET,NEWARK,NJ,07102,1997-11-20T00:00:00,40.727993,-74.15749
10286,1996-03-28T00:00:00,19962589,1996-10-21T00:00:00,2812,12-213738,,57,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.72212,-74.18293
10300,1996-09-05T00:00:00,19962602,1996-10-21T00:00:00,916,12.1,,47,GARDEN STREET,NEWARK,626,SCHUYLER AVENUE,KEARNY,NJ,07032,1997-04-04T00:00:00,40.7273636,-74.16864
10301,1996-09-05T00:00:00,19962603,1996-10-21T00:00:00,916,12.03,,34,NEW YORK AVENUE,NEWARK,626,SCHUYLER AVENUE,KEARNY,NJ,07032,1997-02-18T00:00:00,40.72778,-74.1688461
10307,1996-10-08T00:00:00,19962609,1996-10-21T00:00:00,3057,4,,50-52,DEWEY STREET,NEWARK,654,MADISON AVENUE,ELIZABETH,NJ,07201,1998-12-09T00:00:00,40.7174568,-74.21452
10312,1996-03-28T00:00:00,19962613,1996-10-22T00:00:00,2812,12-213738,,55,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.7222,-74.1829758
10313,1996-03-28T00:00:00,19962615,1996-10-22T00:00:00,2812,12-213738,,53,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.7222748,-74.18303
10328,1996-03-28T00:00:00,19962629,1996-10-22T00:00:00,2812,12-213738,,51,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.7224159,-74.18291
10329,1996-03-28T00:00:00,19962630,1996-10-22T00:00:00,2812,12-213738,,49,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.7224,-74.18311
10333,1996-03-28T00:00:00,19962634,1996-10-22T00:00:00,2812,12-213738,,63,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.72208,-74.18264
10335,1996-03-28T00:00:00,19962635,1996-10-22T00:00:00,2812,12-213738,,65,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.7219353,-74.18267
10336,1996-03-28T00:00:00,19962636,1996-10-22T00:00:00,2812,12-213738,,67,ASTOR STREET,NEWARK,214,EAST GROVE STREET,"WESTFIELD,",NJ,07091,1997-06-12T00:00:00,40.722065,-74.1825562
10337,1996-09-26T00:00:00,19962638,1996-10-23T00:00:00,378,1,,91,WEST MARKET STREET,NEWARK,303,UNIVERSITY AVENUE,NEWARK,NJ,07102,1997-01-10T00:00:00,40.74044,-74.18172
10377,1996-08-02T00:00:00,19962682,1996-10-25T00:00:00,2818,6-13,,19,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7233162,-74.18216
10382,1996-08-02T00:00:00,19962687,1996-10-25T00:00:00,2818,6-13,,21,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7232742,-74.18226
10383,1996-08-02T00:00:00,19962688,1996-10-26T00:00:00,2818,6-13,,23,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7232361,-74.18235
10384,1996-08-02T00:00:00,19962690,1996-10-26T00:00:00,2818,6-13,,25B,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7231941,-74.18245
10385,1996-08-02T00:00:00,19962691,1996-10-26T00:00:00,2818,6-13,,25A,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7231941,-74.18245
10386,1995-08-02T00:00:00,19962692,1996-10-26T00:00:00,2818,6-13,,11A,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7234535,-74.18184
10387,1996-08-02T00:00:00,19962693,1996-10-26T00:00:00,2818,6-13,,11B,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.7234535,-74.18184
10388,1996-08-02T00:00:00,19962694,1996-10-26T00:00:00,2818,6-13,,13,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.723423,-74.1819153
10389,1996-08-02T00:00:00,19962695,1996-10-26T00:00:00,2818,1-13,,15,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.72339,-74.18199
10390,1996-08-02T00:00:00,19962696,1996-10-26T00:00:00,2818,6-13,,17,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.72336,-74.18206
10391,1996-08-02T00:00:00,19962697,1996-10-26T00:00:00,2818,6-13,,17A,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-07-30T00:00:00,40.72336,-74.18206
10393,1996-08-02T00:00:00,19962698,1996-10-26T00:00:00,2818,"34,35,36",,23,PARKHURST STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7241249,-74.18165
10396,1996-08-02T00:00:00,19962699,1996-10-26T00:00:00,2818,34-36,,25,PARKHURST STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.72398,-74.18183
10405,1996-06-10T00:00:00,19962705,1996-10-28T00:00:00,2034,11.01,,23,HENSLER STREET,NEWARK,217,CHESTNUT STREET,NEWARK,NJ,07105,1998-08-12T00:00:00,40.7264938,-74.1525
10409,1996-06-10T00:00:00,19962709,1996-10-28T00:00:00,2034,11.02,,25-27,HENSLER STREET,NEWARK,217,CHESTNUT STREET,NEWARK,NJ,07105,1998-04-29T00:00:00,40.72657,-74.15238
10418,1996-08-02T00:00:00,19962718,1996-10-29T00:00:00,2818,34-36,,27B,PARKHURST STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7238159,-74.18142
10419,1996-08-02T00:00:00,19962719,1996-10-29T00:00:00,2818,34-36,,27A,PARKHURST STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7238159,-74.18142
10433,1996-09-20T00:00:00,19962730,1996-10-29T00:00:00,617A,46,,36,CHESTER AVENUE,NEWARK,20-30,CHESTER AVENUE,NEWARK,NJ,07104,1998-01-08T00:00:00,40.7673,-74.16144
10434,1996-10-15T00:00:00,19962729,1996-10-29T00:00:00,643,14,,451-461,BLOOMFIELD AVENUE,NEWARK,451-461,BLOOMFIELD AVENUE,NEWARK,NJ,07107,1997-03-05T00:00:00,40.771286,-74.1831741
10435,1996-10-15T00:00:00,19962731,1996-10-29T00:00:00,928,6.01,,141,PENNINGTON STREET,NEWARK,152,CLIFFORD STREET,NEWARK,NJ,07105,1996-09-26T00:00:00,40.7231369,-74.17101
10495,1996-10-15T00:00:00,19962796,1996-11-04T00:00:00,643,14,,451-461,BLOOMFIELD AVENUE,NEWARK,451-461,BLOOMFIELD AVENUE,NEWARK,NJ,07107,1997-02-20T00:00:00,40.771286,-74.1831741
10506,1996-06-14T00:00:00,19961986,1996-11-07T00:00:00,521,"1,4,6",,1437,MC CARTER HWY.,NEWARK,,P.O.,LINDEN,NJ,07036,1997-02-06T00:00:00,40.7577858,-74.16692
10510,1996-08-02T00:00:00,19962811,1996-11-07T00:00:00,2821,1-4&22-23,,52,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7244339,-74.18159
10512,1996-08-02T00:00:00,19962813,1996-11-07T00:00:00,2821,"1,4,22,23",,46,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-18T00:00:00,40.7245445,-74.18138
10513,1996-08-02T00:00:00,19962814,1996-11-07T00:00:00,2821,"1,4,22,23",,50,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-15T00:00:00,40.724472,-74.18152
10514,1996-08-02T00:00:00,19962815,1996-11-07T00:00:00,2821,1-4&22-23,,44B,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-08T00:00:00,40.724472,-74.18123
10515,1996-08-02T00:00:00,19962816,1996-11-07T00:00:00,2821,1-4&22-23,,44A,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-08T00:00:00,40.724472,-74.18123
10517,1996-08-02T00:00:00,19962818,1996-11-07T00:00:00,2821,"1,4,22,23",,48,BRUNSWICK STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-15T00:00:00,40.72451,-74.18145
10545,1996-09-19T00:00:00,19962843,1996-11-12T00:00:00,8,"7,8,9",,13,GARIBALDI AVENUE,NEWARK,290,OLIVER STREET,NEWARK,NJ,07114,1997-06-26T00:00:00,40.6880569,-74.19989
10605,1900-11-15T00:00:00,19962890,1900-11-15T00:00:00,278,23,,412,FIFTEENTH AVENUE,NEWARK,412,15TH AVE.,NEWARK,NJ,07103,1998-11-18T00:00:00,40.7367325,-74.1972961
10606,1996-10-28T00:00:00,19962891,1996-11-15T00:00:00,278,26,,418,15TH AVENUE,NEWARK,298,SOUTH ORANGE AVENUE,NEWARK,NJ,07103,1998-08-10T00:00:00,40.73678,-74.19754
10608,1996-10-28T00:00:00,19962893,1996-11-15T00:00:00,278,25,,416,15TH AVENUE,NEWARK,298,SOUTH ORANGE AVENUE,NEWARK,NJ,07103,1998-08-10T00:00:00,40.73677,-74.19746
10609,1996-10-14T00:00:00,19962894,1996-11-15T00:00:00,278,24,,414,15TH AVENUE,NEWARK,298,SOUTH ORANGE AVENUE,NEWARK,NJ,07103,1998-11-18T00:00:00,40.7367439,-74.19737
10637,1996-06-13T00:00:00,19962921,1996-11-19T00:00:00,4205.01,23,,31,GRAND AVE.,NEWARK,40-42,RICHILIEW TERRACE,NEWARK,NJ,07106,1997-05-20T00:00:00,40.746254,-74.22087
10642,1996-10-15T00:00:00,19962927,1996-11-19T00:00:00,2009,56,,81,CHAMBERS STREET,NEWARK,101,REIMAR CT.,UNION,NJ,07083,1997-05-01T00:00:00,40.7297554,-74.1519547
10693,1996-10-31T00:00:00,19962976,1996-11-25T00:00:00,2849,1.10,,16,HECKER STREET,NEWARK,16,HECKER STREET,NEWARK,NJ,07107,1997-04-01T00:00:00,40.749424,-74.18344
10735,1996-08-02T00:00:00,19963016,1996-12-02T00:00:00,2793,12-17&39,,21,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.7211876,-74.18731
10736,1996-10-22T00:00:00,19963017,1996-12-02T00:00:00,2803,12-14-15,,59,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7224922,-74.18413
10739,1996-08-02T00:00:00,19963019,1996-12-05T00:00:00,2793,12-17&39,,19,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.72121,-74.18738
10740,1996-08-02T00:00:00,19963021,1996-12-05T00:00:00,2793,12-17&39,,23,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.72101,-74.1873245
10745,1996-10-22T00:00:00,19963023,1996-12-02T00:00:00,2803,12&14-15,,57,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.7225227,-74.18405
10746,1996-10-22T00:00:00,19963025,1996-12-02T00:00:00,2803,12&14&15,,55B,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.72278,-74.18415
10747,1996-10-22T00:00:00,19963026,1996-12-02T00:00:00,2803,"12,14&15",,55A,SHERMAN AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-11T00:00:00,40.72278,-74.18415
10748,1996-08-02T00:00:00,19963024,1996-12-02T00:00:00,2793,12-17&39,,13,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.7213,-74.18762
10750,1996-08-02T00:00:00,19963027,1996-12-03T00:00:00,2793,12-17&39,,15,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.7212639,-74.18752
10751,1996-08-02T00:00:00,19963028,1996-12-03T00:00:00,2793,12-17&39,,17,MILLER STREET,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1997-08-28T00:00:00,40.7212372,-74.1874542
10755,1996-10-31T00:00:00,19963035,1996-12-03T00:00:00,2849,1.13,,20,HECKER STREET,NEWARK,20,HECKER STREET,NEWARK,NJ,07102,1997-03-17T00:00:00,40.7492867,-74.1835251
10757,1996-10-31T00:00:00,19963036,1996-12-03T00:00:00,2849,1.11,,16 1/2,HECKER STREET,NEWARK,16-1/2,HECKER STREET,NEWARKAIR,NJ,     ,1997-04-02T00:00:00,40.749424,-74.18344
10758,1996-10-31T00:00:00,1900096,1996-12-03T00:00:00,2849,1.15,,22,HECKER STREET,NEWARK,22,HECKER STRET,NEWARK,NJ,07107,1920-03-19T00:00:00,40.74924,-74.1835556
10763,1996-10-31T00:00:00,19963034,1996-12-03T00:00:00,2849,1.12,,18,HECKER STREET,NEWARK,18,HECKER STREET,NEWARK,NJ,07107,1997-04-02T00:00:00,40.7493858,-74.1834641
10765,1996-10-31T00:00:00,19963033,1996-12-03T00:00:00,2849,1.14,,20 1/2,HECKER STREET,NEWARK,20,1/2 HECKER STREET,NEWARK,NJ,07102,1997-04-02T00:00:00,40.7492867,-74.1835251
10785,1965-07-01T00:00:00,19963061,1996-12-04T00:00:00,1944.01,43,,215-17,NORTH 12TH STREET,NEWARK,90,JOHNSTON AVE.,KEARNY,NJ,07032,1997-08-06T00:00:00,40.7568245,-74.19419
10833,1996-10-18T00:00:00,19963109,1996-12-09T00:00:00,3627,31,,132-134,HUNTINGTON TERRACE,NEWARK,55,LIBERTY STREET,NEWARK,NJ,07102,1997-01-08T00:00:00,40.71291,-74.21085
10842,1996-09-16T00:00:00,19963101,1996-12-10T00:00:00,680,71,,561,SUMMER AVENUE,NEWARK,60,BRYANT STREET,NEWARK,NJ,07104,1997-09-22T00:00:00,40.77079,-74.16526
10845,1996-12-10T00:00:00,19963119,1996-12-10T00:00:00,559,63,,321,MOUNT PROSPECT AVE.,NEWARK,315,MT PROSPECT,NEWARK,NJ,08104,1997-05-12T00:00:00,40.7623329,-74.172
10907,1996-09-12T00:00:00,19963173,1996-12-13T00:00:00,2609,1.15,,18,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-07-29T00:00:00,40.7303925,-74.19921
10908,1996-09-12T00:00:00,19963174,1996-12-13T00:00:00,2609,1.16,,20,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-07-29T00:00:00,40.7303123,-74.19915
10909,1996-09-12T00:00:00,19963175,1996-12-13T00:00:00,2609,1.17,,22,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-09-18T00:00:00,40.73023,-74.19908
10910,1996-09-12T00:00:00,19963176,1996-12-13T00:00:00,2609,1.18,,24,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-10-02T00:00:00,40.7301445,-74.19902
10911,1996-09-12T00:00:00,19963177,1996-12-13T00:00:00,2609,1.19,,26,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-09-18T00:00:00,40.73006,-74.19896
10912,1996-09-12T00:00:00,19963178,1996-12-13T00:00:00,2609,1.20,,28,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-10-07T00:00:00,40.7299767,-74.1989
10913,1996-09-12T00:00:00,19963179,1997-01-24T00:00:00,2609,1.21,,30,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-10-24T00:00:00,40.7298927,-74.19884
10914,1996-09-12T00:00:00,19963180,1996-12-13T00:00:00,2609,1.22,,32,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-10-23T00:00:00,40.7298126,-74.19878
10915,1996-09-12T00:00:00,19963181,1997-01-24T00:00:00,2609,1.23,,34,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-11-13T00:00:00,40.72973,-74.1987152
10916,1996-09-12T00:00:00,19963182,1997-01-24T00:00:00,2609,1.24,,36,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-11-13T00:00:00,40.7296448,-74.1986542
10917,1996-09-12T00:00:00,19963183,1997-01-24T00:00:00,2609,1.25,,38,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-12-08T00:00:00,40.7295647,-74.19859
10918,1996-09-12T00:00:00,19963184,1996-12-13T00:00:00,2610,1.17,,78,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-12-18T00:00:00,40.7284851,-74.19812
10919,1996-09-12T00:00:00,19963185,1997-01-24T00:00:00,2610,1.18,,82,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-12-18T00:00:00,40.72845,-74.1979
10920,1996-09-12T00:00:00,19963186,1997-01-24T00:00:00,2610,1.19,,86,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-12-24T00:00:00,40.7282829,-74.1979752
10921,1996-09-12T00:00:00,19963187,1997-01-24T00:00:00,2610,1.20,,90,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-12-24T00:00:00,40.72818,-74.19791
10922,1996-09-12T00:00:00,19963188,1997-01-24T00:00:00,2610,1.21,,94,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-02-19T00:00:00,40.7281265,-74.1977158
10923,1996-09-12T00:00:00,19963189,1997-01-24T00:00:00,2609,1.01,,270,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-04-02T00:00:00,40.729702,-74.1982651
10924,1996-09-12T00:00:00,19963190,1997-01-24T00:00:00,2609,1.02,,272,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-04-02T00:00:00,40.72978,-74.1983261
10925,1996-09-12T00:00:00,19963191,1997-01-24T00:00:00,2609,1.03,,274,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-03-13T00:00:00,40.72986,-74.1983948
10926,1996-09-12T00:00:00,19963192,1997-01-24T00:00:00,2609,1.04,,276,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-03-16T00:00:00,40.7299423,-74.19846
10927,1996-09-12T00:00:00,19963193,1997-01-24T00:00:00,2609,1.05,,278,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-03-25T00:00:00,40.7300224,-74.1985245
10928,1996-09-12T00:00:00,19963194,1997-01-24T00:00:00,2609,1.10,,288,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-01-21T00:00:00,40.73043,-74.19885
10929,1996-09-12T00:00:00,19963195,1997-01-24T00:00:00,2609,1.07,,282,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-03-13T00:00:00,40.7301865,-74.19866
10930,1996-09-12T00:00:00,19963196,1997-01-24T00:00:00,2609,1.08,,284,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-02-13T00:00:00,40.7302666,-74.19872
10931,1996-09-12T00:00:00,19963197,1997-01-24T00:00:00,2609,1.06,,280,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-03-25T00:00:00,40.7301064,-74.19859
10932,1996-09-12T00:00:00,19963198,1997-01-24T00:00:00,2609,1.09,,286,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-02-13T00:00:00,40.73035,-74.19879
10933,1996-09-12T00:00:00,19963199,1997-01-24T00:00:00,2609,1.11,,290,MUHAMMAD ALI AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1998-04-02T00:00:00,40.73053,-74.19887
10954,1996-09-13T00:00:00,19963222,1996-12-18T00:00:00,928,6.03,,145-147,PENNINGTON ST.,NEWARK,152,CLIFFORD ST.,NEWARK,NJ,07105,1997-06-18T00:00:00,40.723053,-74.17067
10970,1996-11-14T00:00:00,19963239,1997-05-16T00:00:00,3520,50,,28,PEERLESS PLACE,NEWARK,75,LIVINGSTON AVENUE,ROSELAND,NJ,07068,1997-06-09T00:00:00,40.710392,-74.18922
11006,1996-02-09T00:00:00,19963272,1996-12-23T00:00:00,2652,46,,756,SOUTH TENTH STREET,NEWARK,654,MADISON AVENUE,ELIZABETH,NJ,,1999-01-29T00:00:00,40.72604,-74.20594
11049,1996-08-02T00:00:00,19963318,1996-12-31T00:00:00,2697,29,,163,ELIZABETH AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1998-01-27T00:00:00,40.7177734,-74.19039
11057,1996-09-13T00:00:00,19963324,1996-12-31T00:00:00,928,6.02,,143,PENNINGTON STREET,NEWARK,152,CLIFFORD STREET,NEWARK,NJ,,1997-10-21T00:00:00,40.72309,-74.1709
11086,1996-01-03T00:00:00,19970024,1996-01-03T00:00:00,2040,1,,277,FERRY STREET,NEWARK,1033,JEFFERSON AVENUE APT,ELIZABETH,NJ,07201,1997-04-11T00:00:00,40.728054,-74.1514
11119,1996-01-07T00:00:00,19970054,1996-01-07T00:00:00,2609,1.13,,14,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-06-25T00:00:00,40.7305679,-74.19932
11120,1996-01-07T00:00:00,19970055,1996-01-07T00:00:00,2609,1.14,,16,WINANS AVENUE,NEWARK,458,CENTRAL AVENUE,EAST ORANGE,NJ,07018,1997-06-24T00:00:00,40.7304764,-74.19927
11125,1996-11-14T00:00:00,19970059,1997-01-07T00:00:00,3637,96,,2,CUSTER AVENUE,NEWARK,,ONE,FORT LEE,NJ,07024,1997-09-22T00:00:00,40.7090378,-74.1999054
11129,1996-01-08T00:00:00,19970062,1996-01-08T00:00:00,3546,57,"",320,ELIZABETH AVE.,NEWARK,320,ELIZABETH AVENUE,NEWARK,NJ,07112,1997-01-21T00:00:00,40.7120247,-74.19433
11154,1996-08-02T00:00:00,19970088,1997-01-09T00:00:00,2697,29,,165,ELIZABETH AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1998-01-27T00:00:00,40.7177277,-74.1904144
11181,1996-08-02T00:00:00,19970114,1997-01-14T00:00:00,2697,30,,167,ELIZABETH AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1998-01-27T00:00:00,40.7176857,-74.19044
11182,1996-08-02T00:00:00,19970115,1997-01-14T00:00:00,2697,31,,169,ELIZABETH AVENUE,NEWARK,214,EAST GROVE STREET,WESTFIELD,NJ,07091,1998-01-27T00:00:00,40.71764,-74.19046
11198,1996-12-31T00:00:00,19970133,1997-01-16T00:00:00,995,34.04,,17,ANN ST.,NEWARK,217,CHESTNUT ST.,NEWARK,NJ,07105,1997-05-14T00:00:00,40.72264,-74.15635
11200,1997-01-16T00:00:00,19970135,1997-01-16T00:00:00,627,31,,475,MT. PROSPECT AVENUE,NEWARK,346,MT. PROSPECT AVENUE,NEWARK,NJ,07104,1997-06-18T00:00:00,40.7907753,-74.25586
11205,1996-10-15T00:00:00,19970163,1997-01-17T00:00:00,239,43,,56-68,HAYES STREET,NEWARK,233,WEST MARKET STREET,NEWARK,NJ,07102,1998-03-18T00:00:00,40.735672,-74.18891
11206,1997-01-17T00:00:00,19970166,1997-01-17T00:00:00,1838,7/38,,91 - 101,HARTFORD STREET,NEWARK,120,NORTH MAIN STREET,NEW CITY,NY,10956,1997-11-24T00:00:00,40.7455025,-74.18881
11233,1996-11-25T00:00:00,19970187,1997-03-06T00:00:00,151,1,,100,MULBERRY ST.,NEWARK,,ONE,NEWARK,NJ,07102,1997-06-06T00:00:00,40.735363,-74.1682358
11238,1997-01-22T00:00:00,19970191,1997-01-22T00:00:00,4199,78,"",1041,SO. ORANGE AVE. 2ND,NEWARK,1041,SOUTH ORANGE AVENUE,NEWARK,NJ,07106,1998-02-02T00:00:00,40.7679558,-74.19011
